speaker,vowel,F1,F2,F1_lob,F2_lob
the0M0kui0Tang2,o,414.66566082922196,1168.0954744609205,-0.12197117326880585,-0.6711054500263837
the0M0kui0Tang2,a,260.71033254814756,1033.5919905558846,-1.053951623533396,-0.9724540303072583
the0M0kui0Tang2,a,245.88194401303733,1260.6585289105826,-1.1437164168533114,-0.4637223827999547
the0M0kui0Tang2,a,323.42883369831327,1295.3737521527946,-0.6742803409965827,-0.38594459642261214
the0M0kui0Tang2,ā,634.4490713736318,1410.7715126400362,1.2085046485611712,-0.12740146965144988
the0M0kui0Tang2,a,324.304329655958,1299.036058990224,-0.6689804587130616,-0.3777393742679837
the0M0kui0Tang2,a,516.6515996976957,1325.4432190393154,0.49540857115788584,-0.3185754034993012
the0M0kui0Tang2,ā,488.85459233561886,1091.4907613448331,0.3271372438413038,-0.8427346217782117
the0M0kui0Tang2,o,321.3629900735482,874.1637339882625,-0.6867860846631465,-1.3296453637840056
the0M0kui0Tang2,i,207.97947438603953,2421.7313701386593,-1.3731619391584444,2.137605420380185
the0M0kui0Tang2,a,885.7620799380959,2062.361531701426,2.7298473230520965,1.332454598522753
the0M0kui0Tang2,i,280.9341346074754,2331.0507144776593,-0.9315252784386463,1.934439777015329
the0M0kui0Tang2,a,217.9614932178032,1540.545907114218,-1.312735018510448,0.16335181343239918
the0M0kui0Tang2,i,911.5142808694436,2058.1441827306935,2.8857402569782553,1.323005831189882
the0M0kui0Tang2,i,315.3938578260152,2289.2156317241293,-0.7229206869653686,1.8407102881746524
the0M0kui0Tang2,i,307.7375117012007,2015.3623490211312,-0.7692689685640339,1.2271551924116966
the0M0kui0Tang2,ā,631.7167000710419,1291.0369351320408,1.1919640282051898,-0.3956610261699994
the0M0kui0Tang2,a,479.5567241303149,1279.9028642054536,0.2708518817610798,-0.4206063760528508
the0M0kui0Tang2,a,240.38497500434053,873.4014992763899,-1.1769927425837374,-1.3313531139596497
the0M0kui0Tang2,a,384.7023732959138,1320.5879659696775,-0.3033562446300077,-0.32945336425511895
the0M0kui0Tang2,a,458.70367316127385,1361.9467213296105,0.14461632987400438,-0.23679106400794167
the0M0kui0Tang2,a,480.7419159804823,1461.69316293159,0.2780265320086656,-0.01331396369693401
the0M0kui0Tang2,a,380.56408062177127,2356.4979199316044,-0.3284077184103284,1.9914530157287313
the0M0kui0Tang2,a,201.72740339465003,1128.636654263231,-1.411009332962207,-0.7595110370112336
the0M0kui0Tang2,ā,558.0734571706855,1823.189789328387,0.7461589791463201,0.7966018241938351
the0M0kui0Tang2,a,611.1728347692087,1168.8830923328237,1.0676001555938952,-0.6693408301027136
the0M0kui0Tang2,a,302.3774528577334,1201.8076970290736,-0.8017164980529724,-0.5955748383717556
the0M0kui0Tang2,a,279.1314783452205,1380.9212702855118,-0.942437797113553,-0.19427950056496127
the0M0kui0Tang2,a,376.5213886590713,1398.2198390445244,-0.35288046591276945,-0.15552289006630662
the0M0kui0Tang2,a,513.9418333323304,1186.8613077006135,0.47900479153231584,-0.6290615040973565
the0M0kui0Tang2,ā,638.0464768033579,1468.1361695743426,1.2302818197030456,0.0011212825001427377
the0M0kui0Tang2,i,310.72041602765415,2169.085506250377,-0.7512117272310879,1.5715645254817114
the0M0kui0Tang2,a,248.74302497716707,1312.464720546897,-1.1263966426372156,-0.3476531045470233
the0M0kui0Tang2,ā,622.113422345437,1266.890995952153,1.1338298460456406,-0.44975884044330766
the0M0kui0Tang2,a,636.7465151923828,1431.3179347018433,1.2224124018592455,-0.08136820018945795
the0M0kui0Tang2,ā,700.372037943539,1722.959497839626,1.607574409592315,0.5720406815055045
the0M0kui0Tang2,i,239.48458935025602,2467.6625123570343,-1.182443296563743,2.2405119332550387
the0M0kui0Tang2,a,582.7923017291616,1220.6183714447661,0.8957964105937705,-0.5534304279466924
the0M0kui0Tang2,ā,423.4543227845243,916.0487130263592,-0.06876833048461842,-1.2358040847199168
the0M0kui0Tang2,a,292.3044544274058,1711.9249827565059,-0.862694170715733,0.5473183816970186
the0M0kui0Tang2,o,383.32878109984296,1094.5274971685112,-0.3116713908978708,-0.8359309613629947
the0M0kui0Tang2,i,315.68936175666084,2082.1229731810167,-0.7211318311367787,1.3767291567816509
